,Market Share_total
14411,11.790000000000001
14412,11.77
14413,11.629999999999999
14414,12.14
14415,12.55
14416,11.280000000000001
14417,13.979999999999999
14418,7.0
14419,6.63
14420,6.6
14421,10.35
14422,6.0699999999999985
14423,5.8
14424,5.5600000000000005
14425,4.13
14426,3.69
14427,4.45
14428,6.15
14429,5.18
14430,5.209999999999999
14431,5.209999999999999
14432,4.720000000000001
14433,4.720000000000001
14434,3.31
14435,3.4299999999999997
14436,3.4299999999999997
14437,3.5
14438,7.85
14439,8.51
14440,8.51
14441,8.51
14442,8.51
14443,8.51
14444,8.51
14445,8.5
14446,8.57
14447,8.57
14448,8.48
14449,8.48
14450,8.48
14451,8.48
14452,9.309999999999999
14453,9.4
14454,9.500000000000002
14455,9.360000000000001
14456,8.32
14457,8.35
14458,8.010000000000002
14459,7.24
14460,7.24
14461,7.24
14462,4.74
14463,3.5799999999999996
14464,3.3199999999999994
14465,3.3199999999999994
14466,3.3199999999999994
14467,2.9299999999999997
14468,2.9299999999999997
14469,3.91
14470,4.250000000000001
14471,4.16
14472,4.390000000000001
14473,6.890000000000001
14474,9.24
14475,9.17
14476,10.25
14477,9.719999999999999
14478,9.920000000000002
14479,11.569999999999999
14480,11.569999999999999
14481,11.540000000000001
14482,10.940000000000001
14483,13.91
14484,11.430000000000001
14485,11.48
14486,12.09
14487,11.48
14488,7.220000000000001
14489,6.709999999999999
14490,5.2
14491,5.63
14492,6.279999999999999
14493,5.68
14494,5.65
14495,5.210000000000001
14496,4.67
14497,4.340000000000001
14498,5.56
14499,5.01
14500,6.989999999999999
14501,8.620000000000001
14502,7.500000000000002
14503,8.74
14504,7.540000000000001
14505,7.510000000000001
14506,7.510000000000001
14507,9.87
14508,9.110000000000001
14509,11.63
14510,12.5
14511,5.67
14512,11.23
14513,12.190000000000001
14514,12.190000000000001
14515,12.190000000000001
14516,12.190000000000001
14517,12.190000000000001
14518,12.190000000000001
14519,12.59
14520,12.45
14521,12.45
14522,15.320000000000002
14523,7.859999999999999
14524,6.739999999999999
14525,10.75
14526,6.790000000000001
14527,6.92
14528,4.41
14529,0.4800000000000001
14530,0.7100000000000001
14531,0.7100000000000001
14532,0.85
14533,0.85
14534,0.8
14535,1.6900000000000006
14536,11.359999999999998
14537,3.4899999999999998
14538,1.8199999999999998
14539,3.03
14540,1.48
14541,8.22
14542,10.510000000000002
14543,7.340000000000001
14544,8.2
14545,7.33
14546,14.190000000000001
14547,15.25
14548,12.57
14549,5.47
14550,5.15
14551,4.58
14552,4.59
14553,3.7299999999999995
14554,3.6799999999999997
14555,6.32
14556,17.54
14557,15.319999999999999
14558,15.209999999999999
14559,15.85
14560,14.09
14561,15.85
14562,3.55
14563,3.53
14564,4.6899999999999995
14565,4.6
14566,7.519999999999999
14567,2.4000000000000004
14568,2.7800000000000002
14569,2.62
14570,2.31
14571,2.64
14572,2.4000000000000004
14573,5.910000000000001
14574,9.79
14575,11.51
14576,11.959999999999999
14577,14.01
14578,8.969999999999999
14579,8.66
14580,8.049999999999999
14581,8.389999999999999
14582,9.75
14583,12.4
14584,12.940000000000001
14585,13.049999999999997
14586,22.3
14587,18.009999999999998
14588,18.009999999999998
14589,19.479999999999997
14590,20.49
14591,22.61
14592,15.74
14593,17.410000000000004
14594,14.330000000000002
14595,14.330000000000002
14596,12.739999999999998
14597,11.709999999999999
14598,12.139999999999999
14599,11.95
14600,17.45
14601,16.92
14602,15.720000000000002
14603,8.32
14604,22.3
14605,6.9399999999999995
14606,19.310000000000002
14607,19.310000000000002
14608,6.95
14609,6.069999999999999
14610,6.069999999999999
14611,6.069999999999999
14612,5.88
14613,5.08
14614,22.009999999999998
14615,24.359999999999996
14616,10.440000000000001
14617,10.440000000000001
14618,10.440000000000001
14619,25.26
14620,26.27
14621,26.610000000000003
14622,15.430000000000001
14623,10.73
14624,14.439999999999998
14625,17.300000000000004
14626,6.120000000000001
14627,3.8200000000000003
14628,6.5600000000000005
14629,9.399999999999999
14630,8.149999999999999
14631,7.74
14632,4.1
14633,4.11
14634,3.16
14635,2.9199999999999995
14636,2.3699999999999997
14637,2.7199999999999998
14638,2.4
14639,3.79
14640,3.3
14641,3.38
14642,3.2399999999999998
14643,3.6399999999999997
14644,2.69
14645,2.87
14646,3.8899999999999997
14647,2.08
14648,1.46
14649,1.6
14650,1.5999999999999999
14651,2.75
14652,1.29
14653,2.7199999999999998
14654,1.6999999999999997
14655,3.9899999999999998
14656,1.5899999999999999
14657,1.85
14658,2.08
14659,3.59
14660,3.59
14661,3.14
14662,3.59
14663,1.8699999999999999
14664,3.62
14665,3.62
14666,3.75
14667,2.95
14668,2.95
14669,3.7600000000000002
14670,2.99
14671,3.12
14672,2.93
14673,1.61
14674,2.24
14675,3.7600000000000002
14676,2.05
14677,3.34
14678,1.44
14679,1.14
14680,1.5
14681,0.93
14682,0.9200000000000002
14683,0.6100000000000001
14684,0.96
14685,0.6799999999999999
14686,1.2
14687,0.62
14688,0.9
14689,0.9400000000000001
14690,0.99
14691,0.6500000000000001
14692,1.1400000000000001
14693,1.13
14694,0.7
14695,1.9299999999999997
14696,1.0399999999999998
14697,1.03
14698,0.9
14699,0.6700000000000002
14700,0.62
14701,1.3900000000000003
14702,0.72
14703,1.4499999999999997
14704,1.0
14705,2.84
14706,4.839999999999999
14707,2.0699999999999994
14708,1.65
14709,1.5699999999999998
14710,1.3400000000000003
14711,1.4300000000000002
14712,0.13999999999999999
14713,0.27
14714,0.27
14715,0.16999999999999998
14716,0.29
14717,0.24
14718,0.31999999999999995
14719,0.41
14720,0.99
14721,0.76
14722,1.9
14723,1.6
14724,1.0699999999999998
14725,0.59
14726,0.5299999999999999
14727,0.8699999999999999
14728,1.1600000000000001
14729,0.9299999999999999
14730,1.3699999999999999
14731,0.9199999999999999
14732,2.3200000000000003
14733,1.3900000000000001
14734,0.6900000000000001
14735,5.590000000000001
14736,4.93
14737,5.279999999999999
14738,2.65
14739,5.91
14740,2.1500000000000004
14741,2.14
14742,2.3500000000000005
14743,12.379999999999999
14744,7.9799999999999995
14745,3.1700000000000004
14746,8.569999999999999
14747,8.49
14748,8.64
14749,8.64
14750,8.52
14751,8.49
14752,8.51
14753,9.35
14754,10.37
14755,10.37
14756,9.3
14757,10.309999999999999
14758,10.309999999999999
14759,10.16
14760,10.379999999999999
14761,10.66
14762,11.280000000000001
14763,11.280000000000001
14764,8.760000000000002
14765,8.75
14766,8.72
14767,8.040000000000001
14768,3.2199999999999998
14769,8.66
14770,8.59
14771,7.75
14772,10.010000000000002
14773,6.529999999999999
14774,6.5699999999999985
14775,5.9799999999999995
14776,7.959999999999999
14777,11.129999999999999
14778,9.35
14779,11.110000000000001
14780,9.32
14781,2.9899999999999998
14782,9.22
14783,11.52
14784,7.529999999999999
14785,6.960000000000001
14786,5.8999999999999995
14787,6.720000000000001
14788,5.279999999999999
14789,5.110000000000001
14790,7.2700000000000005
14791,7.390000000000001
14792,5.299999999999999
14793,16.34
14794,10.360000000000001
14795,9.52
14796,7.840000000000001
14797,10.3
14798,12.42
14799,9.59
14800,11.370000000000001
14801,9.63
14802,8.620000000000001
14803,6.9799999999999995
14804,6.67
14805,5.180000000000001
14806,7.200000000000001
14807,10.790000000000001
14808,8.850000000000001
14809,8.750000000000002
14810,9.21
14811,9.21
14812,6.24
14813,5.5
14814,11.29
14815,11.95
14816,11.95
14817,13.790000000000001
14818,13.959999999999999
14819,13.959999999999999
14820,13.959999999999999
14821,13.959999999999999
14822,13.959999999999999
14823,17.770000000000003
14824,12.809999999999999
14825,12.809999999999999
14826,12.809999999999999
14827,12.940000000000001
14828,13.430000000000001
14829,12.620000000000001
14830,9.66
14831,13.090000000000003
14832,11.539999999999997
14833,10.190000000000001
14834,10.2
14835,7.750000000000002
14836,7.99
14837,8.04
14838,7.3100000000000005
14839,6.290000000000001
14840,4.960000000000001
14841,5.7
14842,7.13
14843,6.63
14844,5.7
14845,7.13
14846,20.52
14847,20.52
14848,19.78
14849,15.73
14850,14.11
14851,14.12
14852,14.12
14853,7.5600000000000005
14854,8.91
14855,6.4399999999999995
14856,12.43
14857,10.599999999999998
14858,16.93
14859,9.34
14860,10.53
14861,7.7700000000000005
14862,11.16
14863,10.56
14864,12.780000000000001
14865,13.919999999999998
14866,13.919999999999998
14867,13.919999999999998
14868,15.429999999999998
14869,15.52
14870,15.25
14871,10.46
14872,9.799999999999999
14873,7.359999999999999
14874,6.87
14875,7.19
14876,6.760000000000001
14877,8.129999999999999
14878,9.74
14879,18.32
14880,16.669999999999998
14881,14.1
14882,10.329999999999998
14883,9.809999999999997
14884,6.589999999999999
14885,8.849999999999998
14886,10.370000000000001
14887,10.360000000000001
14888,9.42
14889,7.630000000000001
14890,6.550000000000002
14891,6.590000000000002
14892,6.17
14893,6.01
14894,6.410000000000001
14895,5.49
14896,7.659999999999999
14897,4.950000000000001
14898,7.289999999999999
14899,4.86
14900,4.52
14901,9.810000000000002
14902,5.46
14903,11.139999999999999
14904,10.969999999999999
14905,9.86
14906,7.039999999999999
14907,7.580000000000001
14908,10.83
14909,10.94
14910,10.22
14911,10.46
14912,8.36
14913,6.640000000000001
14914,11.63
14915,11.63
14916,8.860000000000001
14917,10.47
14918,11.620000000000001
14919,11.110000000000001
14920,8.3
14921,7.730000000000001
14922,7.260000000000001
14923,6.470000000000001
14924,6.330000000000001
14925,5.8
14926,7.62
14927,6.87
14928,5.38
14929,6.409999999999999
14930,5.42
14931,2.1900000000000004
14932,9.49
14933,9.180000000000001
14934,9.170000000000002
14935,6.130000000000001
14936,7.730000000000001
14937,9.260000000000002
14938,7.730000000000001
14939,6.570000000000002
14940,6.6
14941,10.850000000000001
14942,10.13
14943,8.64
14944,7.83
14945,8.709999999999999
14946,8.26
14947,8.799999999999999
14948,14.3
14949,13.569999999999999
14950,10.92
14951,13.529999999999998
14952,7.65
14953,10.67
14954,6.590000000000001
14955,6.590000000000001
14956,6.669999999999999
14957,7.040000000000001
14958,6.849999999999999
14959,5.799999999999999
14960,7.019999999999999
14961,7.18
14962,8.87
14963,13.15
14964,13.64
14965,8.620000000000001
14966,12.57
14967,13.059999999999999
14968,11.200000000000001
14969,11.59
14970,12.72
14971,15.220000000000002
14972,13.530000000000001
14973,13.26
14974,10.61
14975,11.790000000000003
14976,12.040000000000001
14977,9.83
14978,13.160000000000002
14979,11.41
14980,11.42
14981,11.680000000000001
14982,7.07
14983,7.540000000000001
14984,5.42
14985,5.9799999999999995
14986,12.65
14987,22.090000000000003
14988,14.120000000000001
14989,14.710000000000003
14990,11.29
14991,10.650000000000002
14992,6.970000000000001
14993,7.350000000000001
14994,5.96
14995,7.789999999999999
14996,10.440000000000001
14997,9.510000000000002
14998,12.970000000000002
14999,11.350000000000001
15000,11.150000000000002
15001,11.32
15002,11.200000000000001
15003,13.02
15004,12.74
15005,14.039999999999997
15006,11.85
15007,9.85
15008,10.08
15009,9.87
15010,10.120000000000001
15011,11.23
15012,11.22
15013,15.820000000000002
15014,14.560000000000002
15015,14.560000000000002
15016,14.05
15017,16.9
15018,6.81
15019,6.49
15020,7.37
15021,4.42
15022,3.789999999999999
15023,10.16
15024,7.92
15025,8.16
15026,8.290000000000001
15027,8.35
15028,11.23
15029,8.700000000000001
15030,8.580000000000002
15031,12.250000000000002
15032,10.920000000000002
15033,10.71
15034,10.700000000000001
15035,11.690000000000001
15036,11.57
15037,12.470000000000002
15038,11.290000000000001
15039,7.9
15040,7.860000000000001
15041,7.82
15042,7.25
15043,7.88
15044,6.549999999999999
15045,6.839999999999999
15046,7.089999999999999
15047,5.529999999999999
15048,5.220000000000001
15049,5.359999999999999
15050,5.31
15051,5.159999999999999
15052,3.3300000000000005
15053,2.43
15054,10.559999999999999
15055,12.33
15056,12.87
15057,12.87
15058,10.95
15059,10.95
15060,11.09
15061,10.760000000000002
15062,10.760000000000002
15063,14.51
15064,11.02
15065,11.02
15066,10.89
15067,10.89
15068,9.2
15069,8.95
15070,10.709999999999999
15071,8.280000000000001
15072,9.020000000000001
15073,8.370000000000001
15074,7.100000000000001
15075,8.690000000000001
15076,8.7
15077,8.270000000000001
15078,6.7700000000000005
15079,7.819999999999998
15080,8.82
15081,10.83
15082,10.870000000000001
15083,9.73
15084,8.09
15085,7.1899999999999995
15086,7.2299999999999995
15087,6.82
15088,6.769999999999999
15089,4.74
15090,6.94
15091,6.2299999999999995
15092,5.94
15093,11.65
15094,11.650000000000002
15095,8.58
15096,9.08
15097,9.8
15098,8.370000000000001
15099,6.95
15100,8.28
15101,6.62
15102,6.630000000000001
15103,13.189999999999998
15104,11.34
15105,11.72
15106,10.84
15107,12.149999999999999
15108,11.75
15109,12.970000000000002
15110,11.999999999999998
15111,8.760000000000002
15112,8.32
15113,8.01
15114,9.91
15115,10.349999999999998
15116,9.75
15117,5.43
15118,6.06
15119,5.25
15120,2.15
15121,6.42
15122,10.709999999999997
15123,9.3
15124,8.99
15125,6.770000000000001
15126,6.57
15127,6.57
15128,6.459999999999999
15129,7.87
15130,8.35
15131,9.65
15132,8.809999999999999
15133,9.970000000000002
15134,10.17
15135,10.17
15136,9.96
15137,7.33
15138,11.45
15139,9.33
15140,11.48
15141,10.830000000000002
15142,11.05
15143,7.7700000000000005
15144,7.210000000000001
15145,6.63
15146,7.029999999999999
15147,4.959999999999999
15148,6.7
15149,6.33
15150,5.69
15151,5.68
15152,5.22
15153,5.17
15154,5.17
15155,5.17
15156,5.17
15157,4.789999999999999
15158,5.17
15159,2.0
15160,2.12
15161,2.12
15162,2.1900000000000004
15163,2.1900000000000004
15164,8.13
15165,8.790000000000001
15166,8.790000000000001
15167,8.790000000000001
15168,8.790000000000001
15169,8.790000000000001
15170,8.790000000000001
15171,8.68
15172,8.65
15173,8.65
15174,9.46
15175,9.46
15176,9.46
15177,9.46
15178,10.29
15179,10.309999999999999
15180,10.82
15181,10.89
15182,8.790000000000001
15183,8.82
15184,8.82
15185,8.77
15186,8.77
15187,8.74
15188,8.74
15189,7.860000000000001
15190,7.029999999999999
15191,7.029999999999999
15192,7.029999999999999
15193,6.7
15194,6.7
15195,7.43
15196,6.7
15197,6.7
15198,6.0600000000000005
15199,7.94
15200,8.639999999999999
15201,9.07
15202,7.5600000000000005
15203,7.030000000000001
15204,10.43
15205,6.840000000000001
15206,6.840000000000001
15207,6.840000000000001
15208,6.840000000000001
15209,11.440000000000001
15210,8.52
15211,7.780000000000001
15212,9.700000000000001
15213,7.69
15214,5.779999999999999
15215,5.27
15216,4.95
15217,4.86
15218,4.29
15219,5.44
15220,6.460000000000001
15221,6.460000000000001
15222,5.630000000000001
15223,5.26
15224,5.6
15225,6.56
15226,5.159999999999999
15227,6.0200000000000005
15228,8.14
15229,8.190000000000001
15230,8.26
15231,6.4
15232,8.26
15233,7.760000000000001
15234,11.24
15235,11.06
15236,11.06
15237,10.75
15238,10.190000000000001
15239,10.129999999999999
15240,11.249999999999998
15241,11.249999999999998
15242,12.09
15243,8.459999999999999
15244,8.52
15245,7.12
15246,6.49
15247,5.33
15248,5.13
15249,4.62
15250,2.2199999999999998
15251,2.1999999999999997
15252,2.1999999999999997
15253,2.5999999999999996
15254,0.7000000000000001
15255,0.6500000000000001
15256,1.6800000000000004
15257,4.67
15258,2.52
15259,2.52
15260,2.43
15261,1.7899999999999998
15262,6.24
15263,11.93
15264,9.679999999999998
15265,9.45
15266,9.45
15267,10.4
15268,10.57
15269,13.280000000000001
15270,6.029999999999999
15271,5.83
15272,5.930000000000001
15273,5.95
15274,5.37
15275,5.220000000000001
15276,5.0600000000000005
15277,11.870000000000001
15278,10.420000000000002
15279,10.500000000000002
15280,10.500000000000002
15281,11.700000000000001
15282,10.88
15283,3.1699999999999995
15284,2.81
15285,3.4
15286,3.9900000000000007
15287,7.719999999999999
15288,2.2399999999999998
15289,2.2399999999999998
15290,2.2399999999999998
15291,9.239999999999998
15292,13.48
15293,11.499999999999998
15294,8.169999999999998
15295,8.169999999999998
15296,10.29
15297,8.169999999999998
15298,6.24
15299,10.48
15300,7.37
15301,10.330000000000002
15302,12.35
15303,13.080000000000002
15304,12.75
15305,12.629999999999999
15306,15.05
15307,10.78
15308,12.569999999999999
15309,10.49
15310,12.39
15311,10.69
15312,13.069999999999999
15313,9.86
15314,9.86
15315,8.309999999999999
15316,7.609999999999999
15317,8.32
15318,10.280000000000001
15319,9.88
15320,13.440000000000001
15321,16.490000000000002
15322,9.110000000000003
15323,6.789999999999999
15324,7.0600000000000005
15325,7.4799999999999995
15326,7.4799999999999995
15327,7.4799999999999995
15328,7.7700000000000005
15329,34.739999999999995
15330,21.07
15331,7.970000000000001
15332,8.17
15333,8.02
15334,13.260000000000002
15335,27.4
15336,13.260000000000002
15337,13.260000000000002
15338,13.260000000000002
15339,13.260000000000002
15340,17.229999999999997
15341,16.72
15342,17.080000000000002
15343,13.39
15344,14.260000000000002
15345,14.230000000000004
15346,19.37
15347,6.110000000000001
15348,3.7400000000000007
15349,6.590000000000001
15350,9.379999999999999
15351,8.290000000000001
15352,7.57
15353,3.2599999999999993
15354,3.689999999999999
15355,3.1999999999999993
15356,2.1499999999999995
15357,1.78
15358,2.8899999999999997
15359,2.39
15360,2.95
15361,4.17
15362,3.8599999999999994
15363,4.079999999999999
15364,3.97
15365,3.0599999999999996
15366,2.91
15367,3.8699999999999997
15368,4.1899999999999995
15369,2.3899999999999997
15370,1.4999999999999998
15371,1.6200000000000003
15372,2.83
15373,1.3699999999999999
15374,2.55
15375,1.69
15376,3.9899999999999998
15377,1.94
15378,1.5099999999999998
15379,2.0
15380,4.11
15381,4.11
15382,3.31
15383,4.11
15384,2.34
15385,4.4399999999999995
15386,4.4399999999999995
15387,3.6399999999999997
15388,4.4399999999999995
15389,4.26
15390,3.0100000000000002
15391,2.91
15392,3.25
15393,1.8699999999999999
15394,2.54
15395,3.9299999999999997
15396,2.3400000000000003
15397,3.9199999999999995
15398,1.5199999999999998
15399,1.5899999999999999
15400,0.9800000000000001
15401,1.1300000000000001
15402,0.8200000000000001
15403,1.1
15404,0.8099999999999999
15405,0.96
15406,0.6200000000000001
15407,0.86
15408,0.9
15409,0.6500000000000001
15410,0.21000000000000002
15411,0.8400000000000001
15412,0.8300000000000001
15413,0.25
15414,1.78
15415,0.7999999999999998
